N bic bdeu fnml qnml
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 7
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 8
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 8 9
50 6 6 9 10
50 6 6 9 10
50 6 6 9 10
50 6 6 9 10
50 6 6 9 11
50 6 6 9 11
50 6 6 9 12
50 6 6 9 5
50 6 6 9 5
50 6 6 9 6
50 6 6 9 6
50 6 6 9 6
50 6 6 9 7
50 6 6 9 7
50 6 6 9 7
50 6 6 9 7
50 6 6 9 7
50 6 6 9 7
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 8
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 6 9 9
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 10
50 6 7 10 11
50 6 7 10 12
50 6 7 10 7
50 6 7 10 8
50 6 7 10 9
50 6 7 10 9
50 6 7 10 9
50 6 7 10 9
50 6 7 11 11
50 6 7 11 11
50 6 7 11 9
50 6 7 12 10
50 6 7 4 7
50 6 7 5 8
50 6 7 6 5
50 6 7 6 5
50 6 7 6 7
50 6 7 6 8
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 10
50 6 7 7 11
50 6 7 7 4
50 6 7 7 4
50 6 7 7 5
50 6 7 7 5
50 6 7 7 5
50 6 7 7 5
50 6 7 7 6
50 6 7 7 6
50 6 7 7 6
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 7
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 8
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 7 9
50 6 7 8 11
50 6 7 8 11
50 6 7 8 6
50 6 7 8 6
50 6 7 8 7
50 6 7 8 7
50 6 7 8 7
50 6 7 8 7
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 8
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 8 9
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 10
50 6 7 9 11
50 6 7 9 6
50 6 7 9 6
50 6 7 9 7
50 6 7 9 7
50 6 7 9 7
50 6 7 9 7
50 6 7 9 8
50 6 7 9 8
50 6 7 9 8
50 6 7 9 8
50 6 7 9 8
50 6 7 9 8
50 6 7 9 9
50 6 7 9 9
50 6 7 9 9
50 6 7 9 9
50 6 7 9 9
50 6 7 9 9
50 6 8 10 10
50 6 8 11 10
50 6 8 5 8
50 6 8 7 7
50 6 8 8 10
50 6 8 8 8
50 6 8 8 8
50 6 8 8 8
50 6 8 8 8
50 6 8 9 11
50 6 8 9 8
50 6 8 9 8
50 6 8 9 9
50 6 8 9 9
50 6 9 11 11
50 7 4 8 9
50 7 5 7 6
50 7 6 10 9
50 7 6 11 11
50 7 6 11 9
50 7 6 12 9
50 7 6 12 9
50 7 6 6 6
50 7 6 7 6
50 7 6 7 6
50 7 6 7 6
50 7 6 7 7
50 7 6 7 7
50 7 6 7 7
50 7 6 7 7
50 7 6 7 8
50 7 6 7 8
50 7 6 7 9
50 7 6 7 9
50 7 6 7 9
50 7 6 7 9
50 7 6 8 10
50 7 6 8 10
50 7 6 8 6
50 7 6 8 7
50 7 6 8 7
50 7 6 8 8
50 7 6 8 8
50 7 6 8 8
50 7 6 8 9
50 7 6 9 8
50 7 6 9 8
50 7 6 9 9
50 7 7 10 10
50 7 7 10 10
50 7 7 10 10
50 7 7 10 10
50 7 7 10 10
50 7 7 10 11
50 7 7 10 6
50 7 7 10 7
50 7 7 10 8
50 7 7 10 8
50 7 7 10 8
50 7 7 10 9
50 7 7 10 9
50 7 7 10 9
50 7 7 10 9
50 7 7 10 9
50 7 7 10 9
50 7 7 10 9
50 7 7 11 10
50 7 7 11 11
50 7 7 11 11
50 7 7 11 9
50 7 7 11 9
50 7 7 4 7
50 7 7 6 6
50 7 7 6 6
50 7 7 6 7
50 7 7 6 7
50 7 7 6 7
50 7 7 6 9
50 7 7 7 10
50 7 7 7 11
50 7 7 7 11
50 7 7 7 4
50 7 7 7 5
50 7 7 7 5
50 7 7 7 6
50 7 7 7 6
50 7 7 7 6
50 7 7 7 6
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 7
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 8
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 7 9
50 7 7 8 10
50 7 7 8 10
50 7 7 8 10
50 7 7 8 10
50 7 7 8 10
50 7 7 8 4
50 7 7 8 5
50 7 7 8 6
50 7 7 8 6
50 7 7 8 6
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 7
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 8
50 7 7 8 9
50 7 7 8 9
50 7 7 8 9
50 7 7 8 9
50 7 7 8 9
50 7 7 8 9
50 7 7 8 9
50 7 7 9 10
50 7 7 9 10
50 7 7 9 10
50 7 7 9 6
50 7 7 9 6
50 7 7 9 7
50 7 7 9 7
50 7 7 9 7
50 7 7 9 8
50 7 7 9 8
50 7 7 9 8
50 7 7 9 8
50 7 7 9 8
50 7 7 9 9
50 7 7 9 9
50 7 7 9 9
50 7 7 9 9
50 7 7 9 9
50 7 7 9 9
50 7 8 10 10
50 7 8 10 11
50 7 8 10 7
50 7 8 10 8
50 7 8 10 8
50 7 8 10 9
50 7 8 10 9
50 7 8 11 10
50 7 8 12 9
50 7 8 5 9
50 7 8 7 7
50 7 8 7 8
50 7 8 8 10
50 7 8 8 10
50 7 8 8 6
50 7 8 8 8
50 7 8 8 8
50 7 8 8 8
50 7 8 8 8
50 7 8 8 8
50 7 8 8 9
50 7 8 9 10
50 7 8 9 11
50 7 8 9 11
50 7 8 9 7
50 7 8 9 8
50 7 8 9 9
50 7 8 9 9
50 7 8 9 9
50 7 9 10 10
50 7 9 10 10
50 7 9 12 11
50 7 9 9 10
50 7 9 9 10
50 7 9 9 11
50 7 9 9 9
50 7 9 9 9
50 8 7 10 10
50 8 7 7 8
50 8 7 8 9
50 8 7 8 9
50 8 7 9 8
50 8 7 9 8
50 8 7 9 9
50 8 7 9 9
50 8 8 10 10
50 8 8 10 7
50 8 8 11 11
50 8 8 11 6
50 8 8 12 10
50 8 8 6 10
50 8 8 7 6
50 8 8 7 8
50 8 8 7 8
50 8 8 8 10
50 8 8 8 10
50 8 8 8 7
50 8 8 8 8
50 8 8 8 9
50 8 8 8 9
50 8 8 9 10
50 8 8 9 8
50 8 8 9 9
50 8 9 7 9
50 9 9 10 11
50 9 9 8 6
60 5 5 5 6
60 5 5 9 9
60 5 6 7 10
60 6 4 9 5
60 6 5 5 5
60 6 5 5 6
60 6 5 5 7
60 6 5 6 6
60 6 5 6 6
60 6 5 6 7
60 6 5 7 4
60 6 5 7 6
60 6 5 7 7
60 6 5 8 7
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 10
60 6 6 10 11
60 6 6 10 12
60 6 6 10 6
60 6 6 10 6
60 6 6 10 7
60 6 6 10 7
60 6 6 10 7
60 6 6 10 7
60 6 6 10 8
60 6 6 10 8
60 6 6 10 8
60 6 6 10 8
60 6 6 10 8
60 6 6 10 8
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 10 9
60 6 6 11 10
60 6 6 11 11
60 6 6 11 12
60 6 6 11 6
60 6 6 11 7
60 6 6 11 8
60 6 6 11 9
60 6 6 12 10
60 6 6 12 11
60 6 6 12 11
60 6 6 3 4
60 6 6 4 4
60 6 6 4 4
60 6 6 4 4
60 6 6 4 4
60 6 6 4 5
60 6 6 4 6
60 6 6 4 6
60 6 6 4 6
60 6 6 4 6
60 6 6 4 6
60 6 6 4 7
60 6 6 5 3
60 6 6 5 3
60 6 6 5 3
60 6 6 5 4
60 6 6 5 4
60 6 6 5 5
60 6 6 5 5
60 6 6 5 5
60 6 6 5 5
60 6 6 5 5
60 6 6 5 5
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 6
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 7
60 6 6 5 8
60 6 6 5 8
60 6 6 5 8
60 6 6 5 8
60 6 6 5 8
60 6 6 6 10
60 6 6 6 11
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 4
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 5
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 6
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 7
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 8
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 6 9
60 6 6 7 10
60 6 6 7 10
60 6 6 7 10
60 6 6 7 10
60 6 6 7 10
60 6 6 7 10
60 6 6 7 3
60 6 6 7 3
60 6 6 7 4
60 6 6 7 4
60 6 6 7 4
60 6 6 7 4
60 6 6 7 4
60 6 6 7 4
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 5
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 6
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 7
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 8
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 7 9
60 6 6 8 10
60 6 6 8 10
60 6 6 8 10
60 6 6 8 10
60 6 6 8 11
60 6 6 8 11
60 6 6 8 4
60 6 6 8 5
60 6 6 8 5
60 6 6 8 5
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 6
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 7
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 8
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 8 9
60 6 6 9 10
60 6 6 9 10
60 6 6 9 10
60 6 6 9 10
60 6 6 9 10
60 6 6 9 10
60 6 6 9 4
60 6 6 9 5
60 6 6 9 5
60 6 6 9 6
60 6 6 9 6
60 6 6 9 6
60 6 6 9 7
60 6 6 9 7
60 6 6 9 7
60 6 6 9 7
60 6 6 9 7
60 6 6 9 7
60 6 6 9 7
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 8
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 6 9 9
60 6 7 10 10
60 6 7 10 10
60 6 7 10 10
60 6 7 10 10
60 6 7 10 6
60 6 7 10 9
60 6 7 10 9
60 6 7 10 9
60 6 7 11 6
60 6 7 11 6
60 6 7 11 9
60 6 7 5 5
60 6 7 5 5
60 6 7 5 6
60 6 7 5 6
60 6 7 5 7
60 6 7 5 7
60 6 7 5 9
60 6 7 6 11
60 6 7 6 5
60 6 7 6 5
60 6 7 6 6
60 6 7 6 6
60 6 7 6 6
60 6 7 6 6
60 6 7 6 7
60 6 7 6 7
60 6 7 6 8
60 6 7 6 9
60 6 7 7 10
60 6 7 7 4
60 6 7 7 5
60 6 7 7 6
60 6 7 7 6
60 6 7 7 6
60 6 7 7 6
60 6 7 7 6
60 6 7 7 6
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 7
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 8
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 7 9
60 6 7 8 10
60 6 7 8 10
60 6 7 8 5
60 6 7 8 6
60 6 7 8 6
60 6 7 8 6
60 6 7 8 7
60 6 7 8 7
60 6 7 8 7
60 6 7 8 7
60 6 7 8 7
60 6 7 8 7
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 8
60 6 7 8 9
60 6 7 8 9
60 6 7 8 9
60 6 7 8 9
60 6 7 8 9
60 6 7 9 10
60 6 7 9 10
60 6 7 9 10
60 6 7 9 6
60 6 7 9 7
60 6 7 9 8
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 7 9 9
60 6 8 10 9
60 6 8 10 9
60 6 8 6 8
60 6 8 8 10
60 6 8 8 8
60 6 8 8 9
60 6 8 8 9
60 6 8 8 9
60 6 9 10 10
60 7 10 10 10
60 7 3 8 8
60 7 5 8 8
60 7 6 10 10
60 7 6 10 12
60 7 6 11 9
60 7 6 3 3
60 7 6 3 4
60 7 6 6 8
60 7 6 7 7
60 7 6 7 7
60 7 6 7 7
60 7 6 7 8
60 7 6 7 8
60 7 6 7 8
60 7 6 7 8
60 7 6 7 9
60 7 6 7 9
60 7 6 8 6
60 7 6 8 7
60 7 6 8 7
60 7 6 8 7
60 7 6 8 8
60 7 6 8 8
60 7 6 8 8
60 7 6 8 8
60 7 6 8 8
60 7 6 8 9
60 7 6 8 9
60 7 6 8 9
60 7 6 9 10
60 7 6 9 6
60 7 6 9 6
60 7 6 9 8
60 7 6 9 8
60 7 6 9 9
60 7 6 9 9
60 7 7 10 10
60 7 7 10 10
60 7 7 10 10
60 7 7 10 10
60 7 7 10 10
